Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
116019,42960,777,0.11,7,4,48,2.85,Home Improvement,Single,2,Owned,1,88827,13447,High School,0,Rent,7,8,Joint,397,Salaried,PA,0
81944,44390,707,0.22,2,4,48,14.62,Home Improvement,Divorced,3,Mortgaged,2,42095,98620,Bachelor's,0,Own,19,1,Individual,4228,Salaried,TX,0
138428,11093,585,0.69,9,3,48,2.66,Personal,Married,1,Owned,1,18881,59127,PhD,0,Rent,14,3,Joint,2803,Salaried,NC,0
98002,27259,410,0.12,33,1,36,6.98,Medical,Married,4,Owned,1,55534,14798,Bachelor's,0,Own,4,7,Joint,4842,Unemployed,NC,0
48803,25655,349,0.26,21,2,12,3.46,Personal,Single,0,Owned,2,87820,55220,Bachelor's,0,Rent,16,7,Individual,1651,Retired,PA,0
38230,38005,313,0.63,3,4,12,10.26,Medical,Divorced,1,Rented,2,55615,53446,Master's,0,Mortgage,14,4,Individual,3686,Unemployed,NC,0
37862,36629,433,0.51,31,1,36,6.74,Medical,Widowed,0,Rented,1,55523,17483,High School,0,Own,23,1,Joint,4545,Unemployed,OH,0
63355,28610,642,0.65,28,4,24,11.66,Home Improvement,Divorced,2,Owned,1,16325,53105,PhD,0,Own,18,5,Individual,4470,Retired,OH,0
51259,26602,585,0.62,10,0,12,8.58,Personal,Divorced,2,Mortgaged,1,48193,18851,PhD,0,Mortgage,29,7,Individual,3456,Unemployed,MI,0
119075,25409,613,0.14,12,2,60,7.74,Personal,Divorced,2,Rented,2,78336,89450,Master's,0,Own,7,1,Individual,2649,Retired,PA,0
107445,16110,596,0.72,3,4,12,6.86,Home Improvement,Divorced,2,Owned,1,77839,63305,PhD,0,Rent,4,3,Individual,3028,Retired,CA,1
50795,11073,463,0.26,1,3,36,3.58,Education,Divorced,3,Rented,1,72801,11709,High School,0,Rent,25,3,Joint,4472,Self-Employed,GA,0
134604,40310,796,0.49,33,0,24,5.06,Personal,Divorced,0,Mortgaged,0,91399,51602,PhD,0,Rent,1,8,Joint,4932,Unemployed,OH,0
28770,20282,315,0.55,21,0,12,10.49,Business,Single,1,Mortgaged,0,80530,42667,High School,0,Mortgage,19,9,Joint,282,Retired,IL,1
31093,15195,643,0.22,4,3,36,8.71,Business,Married,3,Mortgaged,0,11320,76144,PhD,0,Mortgage,24,0,Individual,622,Salaried,TX,0
66571,6537,377,0.78,8,0,60,3.38,Personal,Single,1,Mortgaged,0,53227,35475,Bachelor's,0,Rent,23,8,Joint,710,Retired,CA,0
20193,22138,645,0.44,19,2,48,9.3,Medical,Widowed,4,Owned,0,34479,65565,Bachelor's,0,Mortgage,18,7,Joint,4234,Salaried,PA,0
120311,49328,371,0.14,20,4,60,3.18,Home Improvement,Married,3,Mortgaged,1,66023,65970,Master's,0,Own,21,0,Individual,661,Retired,TX,0
37569,45164,569,0.76,16,0,60,8.9,Medical,Married,3,Owned,1,24534,91307,PhD,1,Mortgage,7,9,Joint,2943,Self-Employed,GA,0
137082,29207,586,0.51,11,2,24,14.56,Business,Widowed,4,Mortgaged,2,43982,44281,PhD,0,Own,21,5,Joint,2167,Self-Employed,OH,0
31190,25619,365,0.59,27,3,12,6.34,Business,Married,3,Owned,2,84784,13802,High School,0,Rent,26,9,Individual,1802,Retired,NY,0
82824,29845,367,0.47,17,4,48,11.54,Home Improvement,Widowed,0,Mortgaged,2,38682,57642,PhD,0,Rent,16,1,Joint,4686,Self-Employed,NY,0
62752,29310,492,0.68,2,3,36,11.82,Business,Divorced,2,Owned,1,20746,19925,Master's,0,Rent,27,2,Joint,2018,Salaried,TX,0
52327,42899,354,0.12,4,4,48,7.56,Education,Divorced,1,Rented,0,97483,26025,PhD,0,Mortgage,17,4,Individual,1835,Self-Employed,TX,1
62070,35562,678,0.29,13,0,12,9.92,Business,Married,4,Owned,1,34044,64786,Bachelor's,0,Rent,21,7,Individual,311,Self-Employed,NY,0
105925,33036,467,0.43,25,0,24,8.4,Medical,Married,2,Owned,1,38443,86402,Master's,0,Mortgage,26,5,Individual,3027,Salaried,PA,1
60197,13697,708,0.15,18,4,12,6.04,Medical,Divorced,3,Mortgaged,2,28165,79363,Bachelor's,0,Rent,19,8,Joint,3084,Salaried,CA,1
22261,22513,807,0.59,16,2,36,11.93,Education,Divorced,0,Mortgaged,2,59149,3554,Master's,0,Own,1,0,Joint,1372,Unemployed,TX,0
138424,48039,836,0.38,38,2,48,11.29,Medical,Widowed,3,Rented,2,60990,88942,Master's,1,Mortgage,26,4,Joint,472,Self-Employed,CA,0
113905,8145,401,0.29,3,2,60,13.76,Medical,Married,4,Mortgaged,2,36000,54949,Master's,0,Own,27,3,Joint,560,Salaried,FL,1
46512,32818,721,0.1,34,1,12,10.23,Medical,Married,3,Owned,1,72281,76488,Master's,0,Own,16,7,Joint,1161,Self-Employed,CA,1
26716,35544,777,0.6,23,2,24,7.36,Personal,Single,0,Mortgaged,2,40964,10695,High School,1,Own,20,4,Joint,1593,Retired,CA,0
106795,18100,419,0.68,12,0,24,11.43,Education,Divorced,3,Mortgaged,0,61592,69793,Master's,0,Rent,7,8,Individual,2271,Unemployed,FL,1
48933,25104,590,0.38,32,1,48,10.24,Education,Divorced,3,Owned,1,93026,19762,Bachelor's,0,Own,7,1,Individual,4033,Self-Employed,OH,0
127225,9067,787,0.49,14,2,60,10.21,Business,Married,3,Rented,0,25111,27374,PhD,0,Own,15,7,Joint,3720,Self-Employed,OH,0
24378,41963,460,0.26,14,0,36,13.12,Education,Single,3,Mortgaged,1,62154,26014,High School,0,Own,2,0,Joint,1421,Unemployed,FL,0
60583,35728,377,0.54,30,1,60,13.88,Home Improvement,Widowed,0,Mortgaged,1,64340,94823,High School,0,Mortgage,13,7,Joint,3322,Self-Employed,GA,0
132082,37317,337,0.11,27,0,48,4.75,Education,Widowed,1,Owned,2,29789,33106,High School,1,Mortgage,2,8,Individual,4186,Unemployed,PA,1
105371,36416,693,0.44,9,4,60,6.43,Home Improvement,Divorced,2,Rented,0,51772,38970,PhD,0,Mortgage,17,2,Individual,3481,Retired,NY,0
49033,47012,740,0.55,6,0,48,10.63,Medical,Single,4,Rented,1,13232,76651,PhD,0,Mortgage,2,1,Individual,3797,Unemployed,MI,1
44000,45049,839,0.74,32,1,60,9.47,Home Improvement,Single,1,Mortgaged,0,96122,70875,High School,0,Mortgage,15,4,Joint,1227,Retired,IL,0
131032,7509,761,0.37,6,2,12,10.65,Personal,Widowed,0,Owned,1,62203,67944,High School,0,Mortgage,14,8,Individual,3326,Unemployed,OH,1
95868,26400,593,0.64,4,1,24,7.91,Medical,Divorced,4,Mortgaged,1,83150,11025,Master's,0,Mortgage,25,7,Joint,3857,Self-Employed,CA,0
62604,11533,699,0.52,25,2,48,7.66,Home Improvement,Married,4,Owned,1,45650,6168,Master's,0,Rent,16,0,Individual,2961,Self-Employed,FL,0
88336,19670,391,0.75,15,2,48,3.97,Medical,Single,3,Owned,0,75895,18313,PhD,0,Mortgage,11,0,Joint,1470,Salaried,GA,0
115074,8932,305,0.38,7,3,24,10.3,Personal,Married,2,Mortgaged,1,33452,18884,Master's,0,Own,12,7,Individual,953,Self-Employed,OH,0
115655,43328,570,0.32,21,4,36,4.7,Medical,Divorced,2,Owned,0,61349,23758,Bachelor's,0,Rent,9,2,Joint,2435,Self-Employed,NY,1
93869,41784,398,0.72,33,3,48,10.89,Medical,Widowed,0,Mortgaged,0,97877,92184,Bachelor's,0,Mortgage,7,0,Joint,4372,Unemployed,GA,0
25410,28723,825,0.13,39,1,12,14.59,Education,Single,1,Rented,2,42866,9299,Master's,0,Mortgage,11,9,Individual,3145,Unemployed,MI,1
103375,5719,493,0.2,27,3,60,5.71,Business,Married,3,Rented,0,17334,18679,Master's,1,Own,19,0,Joint,402,Retired,MI,0
76044,5074,456,0.16,35,2,12,4.28,Home Improvement,Single,2,Mortgaged,1,61855,72951,High School,0,Own,24,3,Joint,3211,Self-Employed,TX,0
83315,31498,414,0.69,6,1,48,2.8,Business,Single,3,Rented,1,87470,72754,Master's,0,Own,4,5,Joint,3275,Self-Employed,OH,1
116055,36345,695,0.11,39,3,36,7.24,Personal,Single,1,Rented,1,24256,72628,Bachelor's,0,Rent,29,8,Joint,2650,Retired,CA,0
91344,25541,821,0.7,27,0,48,5.18,Personal,Divorced,4,Rented,1,19003,42505,PhD,0,Rent,5,4,Individual,876,Self-Employed,FL,0
26796,39917,513,0.42,1,4,36,8.65,Medical,Married,1,Rented,0,69854,18608,PhD,0,Rent,26,6,Joint,4650,Salaried,IL,0
106716,31028,832,0.1,8,0,24,9.05,Business,Single,4,Owned,2,58683,6268,High School,0,Rent,21,8,Joint,2805,Salaried,MI,0
74245,34545,314,0.38,5,1,60,6.87,Home Improvement,Married,1,Mortgaged,0,93795,24741,PhD,0,Own,2,4,Joint,2065,Retired,TX,0
63056,19033,718,0.23,0,3,12,11.87,Home Improvement,Divorced,3,Mortgaged,1,39270,77147,Master's,0,Own,16,6,Individual,3915,Unemployed,MI,0
37709,36673,667,0.54,2,2,36,13.81,Medical,Single,1,Rented,0,41827,57469,High School,0,Own,9,8,Individual,3172,Retired,IL,0
139664,35974,512,0.58,9,3,12,5.14,Home Improvement,Single,2,Mortgaged,2,66559,36208,Master's,0,Own,15,5,Individual,3549,Self-Employed,TX,1
78557,28097,304,0.44,36,1,24,12.95,Education,Single,2,Mortgaged,2,84968,82801,PhD,0,Own,22,8,Joint,3889,Unemployed,NY,1
37543,41975,530,0.13,22,1,48,4.14,Business,Married,0,Mortgaged,2,64855,71469,Master's,0,Mortgage,14,5,Individual,827,Salaried,MI,1
57418,32608,500,0.56,32,1,36,5.36,Personal,Married,2,Owned,2,57284,7414,High School,0,Own,16,5,Joint,2653,Retired,OH,0
114611,28525,701,0.69,8,1,60,9.52,Home Improvement,Single,2,Rented,2,21262,4165,High School,0,Own,6,2,Individual,1844,Salaried,OH,0
123291,20043,448,0.6,12,3,36,6.33,Home Improvement,Married,4,Mortgaged,0,81072,71673,Bachelor's,0,Mortgage,1,4,Joint,2740,Salaried,NY,0
133504,46846,791,0.68,27,0,48,3.02,Home Improvement,Married,3,Owned,2,59836,98826,PhD,0,Rent,18,6,Individual,3539,Unemployed,PA,1
123001,16725,525,0.24,6,2,48,6.19,Medical,Single,3,Rented,2,89965,31826,Master's,1,Own,15,1,Individual,1309,Salaried,IL,0
116038,41704,468,0.72,25,2,60,13.81,Personal,Single,4,Owned,1,76434,42383,Bachelor's,0,Mortgage,20,5,Individual,1861,Self-Employed,NC,0
36724,47075,451,0.33,15,4,60,4.68,Business,Widowed,2,Owned,2,52647,79846,Bachelor's,0,Mortgage,12,1,Individual,4577,Unemployed,OH,0
23828,42383,523,0.11,39,1,24,12.05,Home Improvement,Widowed,1,Owned,0,31451,68665,PhD,0,Mortgage,29,8,Joint,2107,Retired,MI,0
136656,34483,803,0.69,25,1,12,11.53,Education,Single,4,Mortgaged,1,49582,52697,Master's,0,Mortgage,24,9,Individual,2281,Salaried,PA,0
37087,12265,849,0.76,38,1,36,3.83,Medical,Divorced,3,Rented,0,48214,19365,PhD,0,Rent,8,2,Joint,3011,Unemployed,MI,0
32605,27763,343,0.56,31,0,24,6.62,Business,Single,0,Rented,1,77367,22712,Master's,0,Rent,9,6,Individual,3404,Unemployed,GA,1
51337,15116,803,0.26,35,1,12,4.87,Home Improvement,Single,3,Mortgaged,2,81120,13388,Bachelor's,0,Rent,1,6,Joint,2161,Unemployed,CA,1
25482,20733,540,0.28,0,4,24,2.79,Business,Single,1,Rented,0,78017,33862,Bachelor's,0,Own,16,4,Individual,3531,Retired,CA,1
85333,30502,650,0.43,20,4,60,4.66,Medical,Single,3,Rented,1,22617,17523,Bachelor's,0,Mortgage,14,9,Individual,4568,Salaried,FL,1
112541,42420,322,0.73,12,0,60,5.02,Education,Single,4,Owned,0,37150,27832,Master's,0,Own,12,1,Joint,3941,Retired,NY,0
108296,48241,342,0.2,25,1,48,4.57,Home Improvement,Single,0,Mortgaged,1,67364,72002,High School,0,Mortgage,15,4,Individual,2886,Salaried,MI,0
70952,14247,765,0.68,8,3,36,3.64,Education,Single,3,Owned,2,16164,8206,PhD,0,Mortgage,27,1,Individual,2837,Self-Employed,FL,0
25463,28840,339,0.3,36,3,36,9.08,Medical,Single,4,Rented,0,30795,15187,Master's,1,Rent,28,2,Individual,2289,Retired,IL,0
132164,26058,602,0.67,22,2,36,6.53,Education,Widowed,4,Rented,0,37868,39353,PhD,0,Rent,8,7,Joint,4727,Self-Employed,NY,1
90448,39929,474,0.74,0,0,24,13.85,Medical,Widowed,4,Mortgaged,0,43385,34306,PhD,0,Own,4,5,Individual,2367,Self-Employed,MI,0
24648,23635,831,0.4,1,3,24,4.84,Education,Widowed,0,Owned,2,55800,37945,Bachelor's,0,Mortgage,27,9,Individual,2032,Self-Employed,PA,0
53623,30628,760,0.36,27,2,36,10.04,Business,Divorced,4,Owned,2,83876,72078,PhD,0,Mortgage,5,9,Joint,412,Retired,GA,0
79156,36362,492,0.66,35,4,48,13.76,Business,Married,0,Owned,1,80838,7579,High School,0,Own,26,9,Joint,276,Retired,GA,0
55634,25953,543,0.47,30,2,12,3.09,Medical,Divorced,1,Mortgaged,0,17886,26286,Master's,0,Rent,21,3,Joint,1871,Self-Employed,PA,0
64602,24128,579,0.58,4,1,24,8.95,Business,Divorced,1,Owned,1,17789,43584,High School,0,Mortgage,14,7,Joint,4650,Unemployed,NC,0
134598,17061,335,0.54,36,1,36,8.13,Education,Single,1,Owned,1,63529,70547,High School,0,Mortgage,27,9,Joint,3110,Retired,NC,1
69334,11041,839,0.21,24,4,60,14.11,Education,Widowed,4,Rented,2,66650,78858,Bachelor's,1,Mortgage,7,8,Individual,3304,Self-Employed,GA,1
88648,17673,453,0.69,7,0,24,10.8,Home Improvement,Single,0,Rented,0,41798,34584,Master's,1,Rent,15,4,Individual,1950,Salaried,NC,0
42054,26059,322,0.24,33,1,12,6.86,Medical,Single,1,Owned,2,26496,92350,Master's,0,Rent,19,0,Individual,1644,Unemployed,GA,1
90028,39328,390,0.75,38,1,24,11.39,Business,Widowed,2,Owned,0,15332,71171,High School,0,Own,21,5,Individual,1176,Retired,OH,0
42207,49722,689,0.28,31,2,12,9.78,Medical,Single,1,Rented,1,84797,6994,Master's,0,Rent,14,8,Joint,2885,Self-Employed,MI,1
100650,22548,658,0.61,10,2,12,6.84,Business,Married,4,Mortgaged,2,20685,28213,PhD,1,Rent,7,5,Joint,2997,Self-Employed,FL,0
119821,20078,849,0.3,24,2,24,12.32,Home Improvement,Married,2,Rented,2,52053,69787,Master's,0,Own,6,5,Joint,3943,Unemployed,IL,0
101554,10419,527,0.32,2,3,12,10.85,Education,Divorced,3,Owned,0,28613,44169,Master's,1,Own,2,4,Joint,3920,Retired,OH,1
41386,40490,501,0.32,31,4,24,2.57,Education,Widowed,2,Mortgaged,1,87699,42659,PhD,1,Mortgage,24,6,Individual,1336,Unemployed,GA,1
103276,15550,649,0.62,34,0,24,13.31,Personal,Married,3,Owned,2,97212,79439,PhD,0,Rent,29,3,Joint,3893,Unemployed,IL,0
79518,35337,337,0.49,31,2,48,7.46,Medical,Divorced,2,Owned,1,51940,84896,PhD,0,Own,25,3,Joint,2967,Retired,IL,0
72781,6468,799,0.72,33,0,60,10.57,Business,Single,0,Owned,2,99591,90426,PhD,0,Own,9,3,Individual,4359,Unemployed,NC,0
72780,29309,342,0.32,36,2,12,7.46,Personal,Divorced,2,Mortgaged,2,28741,29874,Master's,1,Mortgage,25,8,Joint,3782,Self-Employed,NC,0
81440,5808,816,0.58,4,1,24,13.52,Medical,Divorced,1,Owned,2,63590,46125,Bachelor's,0,Rent,18,9,Joint,3242,Unemployed,OH,1
64199,29747,367,0.63,27,0,12,10.64,Business,Married,3,Mortgaged,1,16751,44428,Bachelor's,0,Mortgage,15,2,Individual,2373,Unemployed,NC,0
81035,11719,422,0.21,27,3,24,9.74,Home Improvement,Divorced,3,Rented,1,62203,54015,PhD,0,Rent,15,9,Individual,4616,Self-Employed,MI,0
28210,21363,635,0.38,7,2,24,14.75,Medical,Widowed,1,Mortgaged,1,48007,64860,Master's,1,Own,10,2,Individual,3877,Unemployed,OH,0
64363,33718,452,0.44,26,4,24,6.01,Business,Single,0,Owned,1,73521,52905,Master's,0,Mortgage,3,2,Joint,3596,Salaried,PA,1
131175,33801,461,0.35,15,1,60,3.32,Education,Widowed,2,Owned,1,29365,82055,Master's,0,Rent,4,2,Joint,4019,Self-Employed,FL,0
98279,48359,513,0.33,17,2,12,8.95,Medical,Single,0,Rented,1,34405,62056,Master's,0,Own,2,7,Joint,4607,Self-Employed,GA,0
80348,42841,675,0.58,24,0,60,7.8,Business,Widowed,1,Rented,1,96986,11143,Master's,0,Mortgage,22,8,Joint,1281,Unemployed,IL,0
75284,13012,742,0.25,0,2,60,8.18,Education,Single,2,Rented,0,22854,51160,Bachelor's,0,Mortgage,28,7,Individual,2121,Self-Employed,FL,0
127628,23029,722,0.6,7,1,60,10.25,Education,Widowed,1,Mortgaged,1,79500,6656,High School,0,Own,7,3,Joint,2067,Self-Employed,NY,0
129835,46017,837,0.75,20,4,60,10.19,Personal,Single,3,Mortgaged,1,96004,96746,High School,0,Rent,25,9,Individual,2375,Self-Employed,MI,0
92124,5767,529,0.5,33,4,48,7.4,Business,Married,3,Mortgaged,0,80396,98159,High School,0,Rent,1,6,Joint,4803,Salaried,IL,0
88847,8895,358,0.53,23,4,12,13.29,Personal,Divorced,3,Mortgaged,0,96571,89056,PhD,0,Mortgage,12,3,Individual,1715,Self-Employed,OH,0
42432,47968,395,0.15,36,1,12,10.64,Personal,Divorced,4,Rented,1,11123,58109,PhD,1,Own,23,9,Individual,2117,Salaried,CA,1
146252,45097,561,0.71,25,2,24,13.62,Home Improvement,Divorced,4,Owned,1,52011,52946,Bachelor's,0,Rent,5,0,Individual,1913,Salaried,FL,0
84089,20332,653,0.3,13,1,12,13.91,Personal,Divorced,3,Owned,1,59967,6076,Bachelor's,0,Rent,16,6,Joint,382,Retired,IL,0
75398,19621,611,0.53,28,1,60,4.59,Personal,Single,4,Mortgaged,0,24650,78291,Master's,0,Rent,3,2,Joint,4172,Self-Employed,FL,0
119291,16334,435,0.79,29,2,36,11.01,Home Improvement,Widowed,4,Rented,2,73290,68305,Bachelor's,0,Mortgage,11,4,Individual,2179,Self-Employed,NY,1
23321,23174,772,0.52,2,3,12,6.47,Home Improvement,Widowed,1,Rented,2,12858,28698,PhD,0,Mortgage,15,2,Joint,1578,Unemployed,CA,0
101348,38653,729,0.61,6,4,36,12.96,Medical,Married,2,Rented,2,59834,41157,Bachelor's,0,Mortgage,5,0,Joint,1359,Salaried,MI,0
57383,45502,836,0.41,35,0,48,11.66,Personal,Divorced,3,Owned,2,67292,15251,Master's,0,Rent,6,8,Individual,1355,Self-Employed,FL,0
133816,41674,445,0.14,10,0,24,4.98,Education,Divorced,4,Owned,2,79191,74725,Master's,0,Own,4,1,Individual,2989,Self-Employed,PA,1
98682,42260,823,0.66,31,2,24,14.23,Home Improvement,Married,1,Mortgaged,1,37178,80613,Master's,0,Own,12,1,Joint,4359,Salaried,PA,0
143053,47498,386,0.12,11,0,24,11.04,Business,Divorced,1,Owned,2,39175,81423,PhD,0,Own,10,5,Joint,2413,Salaried,FL,0
99190,7073,408,0.59,14,3,48,14.36,Medical,Married,2,Rented,1,44210,14357,High School,0,Mortgage,9,0,Joint,230,Retired,PA,0
72893,11269,722,0.12,37,1,60,5.02,Medical,Divorced,1,Owned,0,57834,46152,High School,0,Rent,1,7,Joint,1199,Retired,FL,0
55820,22194,644,0.7,23,4,36,13.37,Personal,Widowed,0,Owned,0,50586,1719,PhD,0,Rent,28,3,Joint,1347,Retired,OH,1
141262,31811,565,0.21,0,0,12,10.85,Education,Married,0,Owned,2,14500,28535,Master's,0,Own,10,2,Individual,2518,Self-Employed,IL,0
86262,11841,793,0.46,17,0,60,9.4,Home Improvement,Widowed,3,Mortgaged,0,94679,57784,Master's,0,Rent,6,4,Joint,449,Retired,CA,0
23760,48723,632,0.52,6,2,24,12.76,Business,Divorced,2,Owned,1,32377,59317,PhD,0,Own,14,7,Individual,3832,Salaried,MI,0
42190,39800,712,0.42,1,2,24,10.41,Personal,Widowed,0,Mortgaged,2,53161,41351,High School,1,Mortgage,26,0,Joint,119,Self-Employed,OH,1
87411,14699,490,0.34,39,1,60,10.87,Education,Widowed,2,Owned,2,42093,42315,Master's,0,Own,27,4,Individual,1986,Self-Employed,NC,1
43377,15762,441,0.43,30,4,36,5.67,Personal,Single,3,Mortgaged,1,53221,31157,Master's,0,Mortgage,11,8,Joint,502,Salaried,MI,0
66737,44897,372,0.32,32,0,60,12.71,Personal,Divorced,1,Rented,1,70977,86923,High School,0,Rent,28,1,Joint,2126,Self-Employed,FL,0
89569,46556,466,0.41,29,1,48,10.63,Medical,Single,1,Rented,1,13120,35023,PhD,0,Rent,14,7,Joint,3819,Self-Employed,FL,0
58211,7147,467,0.35,30,4,24,13.05,Business,Married,1,Rented,2,95961,12301,Bachelor's,1,Mortgage,11,1,Individual,4621,Salaried,FL,0
102909,38383,558,0.5,33,1,36,6.89,Business,Single,0,Mortgaged,0,91753,5341,Master's,0,Rent,2,6,Individual,889,Unemployed,NY,0
23744,38715,738,0.27,6,0,12,6.65,Business,Divorced,2,Rented,0,12828,67562,High School,0,Mortgage,29,8,Individual,3793,Retired,TX,0
145566,43445,410,0.79,24,2,24,2.8,Business,Single,0,Mortgaged,0,90294,69875,PhD,0,Own,23,4,Individual,1751,Self-Employed,IL,0
44995,45634,830,0.45,15,2,60,12.11,Home Improvement,Single,4,Mortgaged,0,93382,66834,High School,0,Mortgage,25,8,Individual,2641,Self-Employed,FL,0
36977,7013,589,0.24,21,2,36,6.63,Home Improvement,Divorced,2,Mortgaged,2,33435,34380,High School,1,Own,28,0,Individual,4527,Salaried,CA,0
149508,25081,809,0.43,35,3,24,6.59,Business,Widowed,3,Rented,1,97819,32875,Bachelor's,0,Rent,22,6,Joint,461,Salaried,PA,0
117938,21874,474,0.71,26,1,12,11.11,Education,Married,0,Mortgaged,0,63447,1353,Master's,1,Own,27,3,Joint,2978,Salaried,FL,0
54542,42755,601,0.12,16,0,12,5.66,Home Improvement,Single,1,Owned,2,64256,99950,Master's,0,Own,15,6,Individual,2987,Salaried,FL,0
30651,13733,484,0.58,3,1,60,13.86,Home Improvement,Divorced,1,Rented,2,46157,4220,Master's,0,Rent,27,0,Individual,2357,Salaried,GA,0
119239,14479,638,0.48,34,2,48,9.23,Education,Single,1,Owned,0,87470,83036,Bachelor's,0,Rent,10,6,Joint,2595,Unemployed,OH,0
98931,14825,809,0.22,21,1,60,14.62,Business,Married,0,Rented,1,37739,68556,High School,0,Own,27,6,Individual,4045,Unemployed,NY,0
115344,26304,609,0.67,34,4,36,3.46,Personal,Married,0,Mortgaged,1,46419,236,PhD,0,Mortgage,25,9,Individual,2264,Self-Employed,FL,0
122112,40694,806,0.36,14,1,60,6.71,Home Improvement,Married,1,Mortgaged,2,29519,64247,High School,0,Own,28,9,Joint,1698,Self-Employed,NY,0
36715,45050,645,0.31,39,3,36,7.27,Personal,Single,1,Mortgaged,1,48031,41168,Master's,0,Rent,11,6,Joint,526,Unemployed,TX,0
64409,20635,380,0.68,20,3,48,11.63,Personal,Widowed,1,Rented,2,21025,79166,Bachelor's,0,Mortgage,8,9,Individual,2345,Unemployed,NC,0
44306,25760,673,0.55,12,2,60,5.16,Education,Widowed,4,Rented,1,13495,56342,High School,0,Own,21,1,Individual,255,Salaried,OH,0
39086,14490,455,0.73,10,0,12,7.19,Business,Widowed,0,Mortgaged,0,27721,77833,Bachelor's,1,Rent,8,5,Individual,3328,Self-Employed,MI,0
34376,26252,731,0.54,26,4,36,13.88,Personal,Divorced,1,Rented,1,31472,15103,PhD,0,Mortgage,5,2,Individual,501,Salaried,CA,1
81350,44754,799,0.62,30,0,36,3.93,Business,Widowed,3,Owned,0,58940,52400,PhD,0,Rent,24,5,Individual,718,Salaried,FL,0
91425,11862,446,0.69,31,0,12,11.82,Medical,Widowed,1,Mortgaged,0,16196,16269,Master's,0,Mortgage,14,4,Joint,3473,Salaried,PA,0
123358,49927,780,0.14,29,4,60,11.28,Business,Married,0,Owned,2,74538,51965,Bachelor's,0,Own,16,3,Individual,2641,Self-Employed,FL,1
56636,9423,734,0.64,17,3,48,4.13,Education,Divorced,3,Owned,0,45779,65375,Master's,0,Mortgage,23,7,Individual,924,Retired,OH,1
106120,15450,818,0.53,15,2,24,11.11,Education,Married,0,Rented,2,61811,35105,Bachelor's,0,Mortgage,28,1,Individual,4188,Self-Employed,CA,0
134889,45927,368,0.15,34,1,60,9.62,Medical,Single,0,Owned,0,19356,75558,Bachelor's,0,Own,21,6,Joint,3911,Retired,NC,0
71649,39841,485,0.46,8,3,60,6.09,Education,Single,0,Mortgaged,0,56002,83871,PhD,0,Mortgage,24,3,Joint,2157,Salaried,FL,0
54610,27554,503,0.16,38,2,36,6.39,Business,Married,2,Owned,0,63865,75855,High School,0,Own,13,6,Individual,1662,Retired,GA,0
30058,36826,312,0.62,36,3,36,12.91,Business,Divorced,3,Rented,1,33140,40656,High School,0,Rent,22,4,Individual,4760,Self-Employed,OH,1
144876,47879,573,0.48,9,4,48,5.39,Business,Widowed,4,Rented,1,88446,27747,PhD,0,Rent,7,4,Individual,112,Unemployed,MI,0
148265,11825,597,0.77,11,0,48,8.91,Education,Widowed,4,Mortgaged,0,49365,39330,PhD,0,Rent,27,8,Individual,2810,Salaried,TX,1
94637,48420,350,0.23,7,4,48,11.01,Business,Divorced,2,Mortgaged,2,10178,92182,Bachelor's,0,Own,5,4,Individual,1419,Salaried,IL,0
98033,17454,799,0.52,2,1,12,4.12,Home Improvement,Widowed,0,Mortgaged,0,92957,48920,High School,0,Own,15,7,Joint,3514,Salaried,GA,0
90194,29251,668,0.25,18,4,24,14.15,Medical,Widowed,4,Mortgaged,2,95754,60100,Master's,0,Own,24,6,Joint,2699,Salaried,CA,0
96917,25648,656,0.53,10,0,24,5.76,Home Improvement,Married,3,Mortgaged,0,99346,58757,Master's,0,Own,11,3,Individual,2453,Retired,MI,1
84200,45736,302,0.61,7,3,48,6.49,Business,Single,1,Owned,0,32168,41206,High School,0,Rent,24,7,Individual,2516,Salaried,MI,0
125848,29530,553,0.61,25,2,36,10.83,Education,Divorced,3,Owned,2,32561,87641,High School,0,Own,17,6,Individual,1664,Unemployed,TX,0
126022,17516,774,0.67,22,1,24,3.48,Medical,Divorced,0,Rented,2,47573,62204,High School,0,Rent,8,3,Individual,2777,Salaried,PA,1
66619,45544,805,0.7,9,3,60,10.35,Home Improvement,Widowed,3,Owned,1,66551,47035,Bachelor's,0,Mortgage,10,5,Joint,1273,Self-Employed,NY,1
37154,13558,555,0.15,17,2,12,13.95,Business,Widowed,0,Mortgaged,2,33744,84453,PhD,1,Mortgage,24,6,Joint,2445,Self-Employed,FL,1
39539,13719,449,0.34,11,0,36,5.61,Education,Single,3,Mortgaged,0,53517,56837,PhD,0,Rent,23,9,Joint,2087,Unemployed,GA,0
145381,9886,787,0.58,38,4,12,7.02,Business,Divorced,2,Rented,2,81867,13330,Bachelor's,0,Mortgage,6,6,Individual,1611,Salaried,MI,0
80058,33185,578,0.45,25,3,60,5.4,Home Improvement,Married,3,Mortgaged,1,69183,28138,Master's,0,Rent,27,7,Joint,817,Retired,FL,0
