Applicant_Income,Loan_Amount,Credit_Score,Previous_Defaults,Interest_Rate,Loan_Purpose,Number_of_Dependents,Residence_Status,Home_Ownership,Employment_Type,Default
57823,14484,548,2,7.38,Business,3,Mortgaged,Rent,Self-Employed,0
128575,10495,410,1,3.46,Medical,4,Mortgaged,Rent,Salaried,0
83878,33481,393,2,5.38,Medical,0,Mortgaged,Mortgage,Self-Employed,1
38708,16267,709,3,6.37,Education,2,Mortgaged,Own,Self-Employed,0
32819,45166,478,3,12.12,Medical,1,Mortgaged,Rent,Retired,1
94905,11743,346,3,2.78,Education,0,Mortgaged,Mortgage,Unemployed,0
83870,42939,675,2,8.48,Business,2,Owned,Mortgage,Salaried,0
29283,31569,501,2,7.6,Personal,3,Owned,Own,Self-Employed,0
50573,33552,744,0,14.61,Home Improvement,0,Rented,Rent,Unemployed,0
98707,48730,596,1,4.75,Medical,3,Mortgaged,Mortgage,Unemployed,0
50933,33948,607,4,10.35,Business,4,Mortgaged,Rent,Retired,0
25774,15775,792,4,5.03,Medical,4,Owned,Rent,Retired,1
92055,8557,637,1,9.36,Education,3,Rented,Rent,Unemployed,0
30983,8587,365,4,9.44,Business,4,Rented,Mortgage,Salaried,0
116468,21535,721,4,3.44,Home Improvement,4,Owned,Mortgage,Self-Employed,1
116334,5954,839,4,8.21,Education,1,Owned,Own,Self-Employed,0
38133,28544,792,2,8.26,Business,3,Mortgaged,Own,Retired,0
145555,38455,616,2,6.49,Home Improvement,3,Owned,Rent,Salaried,0
34939,46269,374,2,5.96,Education,2,Mortgaged,Mortgage,Salaried,1
20781,20138,358,1,5.3,Home Improvement,1,Rented,Rent,Unemployed,1
134586,47462,685,3,2.57,Business,0,Mortgaged,Mortgage,Unemployed,1
76700,8127,314,4,2.52,Education,1,Owned,Mortgage,Retired,0
47624,28147,530,0,9.87,Personal,0,Mortgaged,Rent,Retired,0
26823,16559,498,2,6.14,Medical,3,Mortgaged,Own,Self-Employed,1
38489,8395,653,0,4.6,Personal,1,Owned,Mortgage,Unemployed,1
138555,30389,334,4,11.06,Home Improvement,2,Mortgaged,Rent,Retired,0
59961,5845,461,3,9.11,Business,4,Rented,Own,Unemployed,0
139664,38932,770,0,13.94,Medical,0,Mortgaged,Own,Salaried,0
49118,43672,830,4,12.89,Business,4,Owned,Mortgage,Self-Employed,0
120417,18731,722,4,11.58,Home Improvement,3,Owned,Rent,Unemployed,0
101816,38122,647,2,4.08,Business,3,Owned,Own,Unemployed,0
42263,40585,446,3,10.83,Education,3,Mortgaged,Mortgage,Unemployed,0
33565,8832,673,4,11.17,Education,4,Rented,Rent,Salaried,1
40354,37332,715,3,12.04,Home Improvement,3,Owned,Mortgage,Self-Employed,0
62951,17467,793,2,5.79,Business,3,Owned,Rent,Salaried,0
111179,46025,555,0,10.5,Home Improvement,4,Rented,Mortgage,Unemployed,0
43648,18107,402,1,10.23,Medical,3,Owned,Mortgage,Self-Employed,1
70729,17458,420,1,7.32,Business,0,Mortgaged,Rent,Unemployed,1
61971,33666,718,1,10.79,Education,1,Owned,Mortgage,Self-Employed,0
38658,48481,649,3,3.58,Personal,0,Owned,Rent,Retired,0
41253,7581,341,1,10.54,Education,3,Mortgaged,Own,Salaried,1
84166,14582,666,0,10.08,Business,3,Rented,Own,Salaried,0
68563,13418,328,4,5.13,Business,3,Rented,Mortgage,Unemployed,0
46390,33091,313,3,12.73,Business,3,Owned,Rent,Unemployed,0
108664,34113,784,0,13.43,Business,4,Mortgaged,Own,Unemployed,0
71578,23827,488,3,5.13,Medical,1,Mortgaged,Rent,Salaried,0
99025,19419,594,3,3.45,Personal,4,Rented,Own,Retired,0
123850,16814,482,3,10.04,Education,4,Rented,Rent,Retired,0
52658,38804,847,2,8.5,Medical,3,Rented,Rent,Salaried,0
26852,15024,336,4,7.84,Home Improvement,0,Mortgaged,Own,Self-Employed,0
147282,48700,313,1,12.01,Business,0,Mortgaged,Own,Retired,0
114986,12435,458,2,14.62,Education,2,Mortgaged,Mortgage,Retired,1
22551,6548,793,4,8.47,Home Improvement,1,Owned,Rent,Self-Employed,0
91947,10065,628,1,2.58,Personal,2,Owned,Mortgage,Self-Employed,0
81001,27880,382,2,9.95,Education,4,Rented,Own,Salaried,1
69159,8407,321,2,10.67,Medical,2,Rented,Own,Self-Employed,0
142775,38407,431,0,12.85,Home Improvement,2,Owned,Rent,Unemployed,0
71707,37940,764,2,4.99,Education,2,Owned,Rent,Unemployed,0
53243,10666,755,3,9.05,Medical,1,Owned,Own,Retired,0
41800,42122,601,2,8.09,Business,0,Owned,Mortgage,Salaried,0
95939,30092,566,3,10.81,Education,0,Rented,Rent,Salaried,0
77828,15109,694,4,3.3,Business,2,Owned,Rent,Self-Employed,1
27239,40654,419,4,13.55,Home Improvement,1,Owned,Mortgage,Retired,0
26710,39932,545,3,8.89,Home Improvement,0,Mortgaged,Own,Retired,0
41384,31505,337,0,13.46,Home Improvement,3,Rented,Own,Retired,0
41038,41713,544,0,6.75,Business,0,Rented,Own,Salaried,1
60846,48169,320,4,10.67,Business,0,Mortgaged,Own,Salaried,1
107983,12746,409,2,14.46,Medical,1,Rented,Mortgage,Unemployed,0
87821,16975,693,4,14.29,Education,1,Rented,Own,Self-Employed,1
57991,45522,709,4,14.3,Medical,0,Owned,Rent,Salaried,0
99057,20596,307,3,3.04,Business,3,Owned,Rent,Retired,0
133193,42953,743,0,7.54,Education,3,Rented,Rent,Self-Employed,0
26971,38861,627,3,3.26,Home Improvement,2,Mortgaged,Mortgage,Salaried,0
49139,8880,589,4,6.37,Medical,2,Mortgaged,Mortgage,Retired,0
105445,48454,810,1,4.68,Medical,0,Rented,Rent,Retired,1
97067,48539,660,2,10.25,Medical,0,Rented,Own,Self-Employed,0
100257,48448,518,4,12.26,Business,0,Rented,Own,Unemployed,1
104742,7785,705,3,8.92,Education,3,Rented,Own,Retired,0
57711,27449,519,1,12.44,Home Improvement,4,Owned,Own,Retired,0
26530,19799,406,1,2.66,Business,2,Owned,Rent,Retired,0
31116,44307,585,4,12.76,Home Improvement,2,Rented,Own,Retired,0
85794,48333,307,0,4.73,Personal,4,Mortgaged,Mortgage,Unemployed,0
20282,45828,488,1,8.26,Personal,0,Owned,Own,Unemployed,1
99473,8990,380,2,8.03,Home Improvement,2,Rented,Own,Unemployed,0
21898,24073,407,3,13.41,Personal,3,Mortgaged,Rent,Retired,0
24135,41863,620,3,14.57,Education,4,Owned,Own,Unemployed,1
26629,19549,645,3,5.69,Education,3,Owned,Rent,Self-Employed,0
129472,23259,627,4,3.34,Business,0,Rented,Rent,Retired,0
145147,24790,601,3,10.63,Home Improvement,2,Mortgaged,Own,Retired,0
105120,14979,499,3,8.79,Business,3,Rented,Rent,Retired,1
139798,25316,718,2,9.57,Education,4,Owned,Mortgage,Retired,1
109087,31183,338,0,3.08,Education,0,Mortgaged,Rent,Salaried,0
85031,33324,606,4,12.19,Education,2,Owned,Rent,Unemployed,0
53380,29624,303,4,5.4,Medical,2,Rented,Own,Salaried,0
149951,43176,376,3,6.69,Personal,0,Rented,Own,Self-Employed,0
132507,25245,767,2,5.35,Business,0,Owned,Rent,Salaried,0
37071,28790,478,1,14.32,Business,0,Rented,Mortgage,Salaried,0
40074,31756,575,3,4.61,Education,3,Rented,Mortgage,Salaried,0
110724,7833,451,3,11.65,Medical,1,Owned,Rent,Salaried,1
87843,10285,463,4,5.57,Business,2,Mortgaged,Rent,Unemployed,1
59901,14589,589,4,7.81,Business,3,Owned,Rent,Unemployed,0
31205,19116,677,3,14.95,Medical,4,Owned,Rent,Salaried,1
75661,12645,609,4,3.76,Education,2,Mortgaged,Own,Salaried,1
144661,49786,688,2,13.52,Medical,1,Rented,Rent,Self-Employed,1
25906,34150,482,1,14.33,Personal,4,Mortgaged,Rent,Self-Employed,0
22591,15889,605,1,11.23,Business,2,Owned,Mortgage,Retired,0
145576,35286,371,1,2.62,Personal,1,Mortgaged,Rent,Salaried,1
82987,42545,518,3,12.76,Business,0,Rented,Rent,Retired,1
83370,20994,472,3,13.53,Personal,1,Mortgaged,Rent,Unemployed,0
100685,40503,571,3,14.76,Business,2,Mortgaged,Rent,Unemployed,0
130454,29662,767,2,12.99,Education,1,Owned,Rent,Unemployed,0
125487,44136,568,1,8.07,Home Improvement,2,Mortgaged,Mortgage,Unemployed,1
74400,31639,319,4,11.11,Medical,2,Owned,Own,Retired,0
45150,22205,802,4,8.56,Business,1,Rented,Own,Salaried,1
51852,37930,446,0,6.91,Medical,1,Mortgaged,Mortgage,Unemployed,0
62870,12777,728,0,10.33,Business,4,Mortgaged,Rent,Self-Employed,0
139796,33315,464,4,12.12,Home Improvement,4,Owned,Mortgage,Retired,0
72756,31973,609,1,10.45,Education,3,Owned,Rent,Retired,0
135357,23316,817,3,12.83,Education,2,Rented,Own,Unemployed,0
139052,32304,313,4,4.7,Medical,4,Owned,Own,Salaried,0
76481,41303,431,4,7.17,Home Improvement,3,Owned,Own,Self-Employed,1
21283,35522,738,0,6.41,Medical,2,Rented,Rent,Retired,0
53691,27340,562,1,4.93,Education,3,Owned,Rent,Self-Employed,0
21125,24830,524,4,8.04,Personal,4,Owned,Mortgage,Self-Employed,0
87065,18403,557,3,14.35,Medical,3,Owned,Rent,Retired,1
148734,19516,533,3,9.23,Business,1,Owned,Rent,Salaried,0
46170,24091,635,2,6.08,Education,3,Rented,Own,Unemployed,0
28438,12959,708,3,6.93,Business,0,Rented,Rent,Self-Employed,0
40095,36932,323,4,10.16,Home Improvement,0,Owned,Mortgage,Salaried,1
36154,35554,570,4,6.91,Education,3,Mortgaged,Mortgage,Unemployed,0
28004,41701,394,3,9.23,Education,0,Rented,Own,Self-Employed,0
29752,8385,441,0,5.93,Medical,3,Mortgaged,Rent,Unemployed,0
75426,38690,380,1,6.82,Medical,3,Owned,Own,Retired,0
128896,15367,573,4,11.32,Business,3,Owned,Own,Salaried,1
46819,38332,575,3,9.81,Medical,0,Rented,Mortgage,Salaried,0
122168,24642,764,3,3.67,Personal,2,Mortgaged,Own,Salaried,0
112051,15789,507,4,14.66,Education,3,Rented,Own,Self-Employed,0
147905,40268,595,2,3.12,Home Improvement,3,Rented,Mortgage,Salaried,1
44217,25950,338,1,3.54,Education,1,Rented,Own,Unemployed,0
145949,30563,587,4,11.27,Business,1,Owned,Own,Self-Employed,1
108708,44649,423,3,11.35,Medical,4,Mortgaged,Rent,Retired,1
52994,41404,582,2,2.74,Education,0,Owned,Rent,Retired,0
35036,37991,479,4,10.53,Medical,2,Owned,Rent,Unemployed,1
97275,44065,396,1,2.92,Business,3,Owned,Rent,Salaried,1
117756,5350,490,2,14.51,Medical,3,Rented,Mortgage,Retired,0
69416,23312,373,3,11.2,Home Improvement,0,Owned,Mortgage,Retired,1
29587,29127,746,0,4.83,Business,4,Owned,Rent,Salaried,0
130053,33853,796,1,4.48,Education,4,Owned,Own,Retired,1
115665,42500,783,2,9.62,Education,1,Owned,Own,Retired,0
20645,38785,415,4,10.42,Home Improvement,0,Owned,Own,Retired,0
50930,23610,834,4,12.89,Personal,4,Owned,Rent,Retired,0
101835,28590,397,2,13.79,Medical,4,Mortgaged,Own,Unemployed,0
142232,34443,627,4,7.41,Education,2,Rented,Mortgage,Self-Employed,0
50090,12170,706,2,13.05,Home Improvement,1,Owned,Rent,Salaried,0
107489,18303,612,1,9.28,Medical,1,Rented,Rent,Retired,0
72142,11207,447,4,8.38,Business,1,Mortgaged,Own,Retired,0
131979,17316,641,1,11.24,Home Improvement,4,Mortgaged,Rent,Retired,1
46475,40187,794,3,3.79,Business,3,Rented,Own,Retired,0
38888,11240,322,3,5.82,Business,4,Mortgaged,Rent,Self-Employed,1
63732,6893,404,3,12.71,Business,4,Owned,Own,Salaried,0
101623,18753,521,3,8.8,Medical,0,Mortgaged,Own,Retired,0
66305,43090,314,4,13.85,Personal,1,Owned,Own,Unemployed,0
66037,16232,377,2,3.61,Business,1,Rented,Own,Unemployed,1
29346,22509,621,4,6.42,Education,2,Rented,Own,Self-Employed,0
20587,8117,540,4,6.94,Medical,1,Rented,Mortgage,Self-Employed,1
32763,41929,317,1,7.78,Medical,4,Rented,Mortgage,Retired,1
79165,9042,753,2,14.84,Business,0,Rented,Own,Self-Employed,0
127481,42201,742,0,6.38,Education,2,Rented,Mortgage,Salaried,0
89615,31746,576,0,8.98,Home Improvement,4,Owned,Own,Unemployed,1
56116,19016,723,2,9.2,Medical,4,Rented,Own,Salaried,1
140987,30022,775,0,12.13,Business,2,Mortgaged,Mortgage,Self-Employed,1
105751,40426,326,2,8.97,Business,4,Owned,Mortgage,Salaried,1
111353,32938,813,1,10.07,Personal,4,Owned,Own,Self-Employed,0
110301,48678,763,1,11.92,Personal,0,Owned,Mortgage,Salaried,0
115648,40712,662,4,3.76,Home Improvement,0,Owned,Rent,Retired,0
45556,44978,682,0,14.54,Home Improvement,0,Rented,Mortgage,Retired,0
79042,13787,824,2,13.08,Home Improvement,1,Rented,Own,Salaried,1
38099,6986,681,1,7.36,Home Improvement,2,Rented,Rent,Retired,0
129089,15942,483,4,11.61,Business,0,Mortgaged,Mortgage,Self-Employed,0
65096,22458,493,0,12.03,Business,4,Rented,Mortgage,Salaried,0
91986,17161,761,0,13.13,Business,1,Rented,Mortgage,Self-Employed,1
33230,25689,355,0,4.85,Education,2,Mortgaged,Mortgage,Unemployed,0
49009,34163,529,1,11.3,Home Improvement,0,Rented,Mortgage,Retired,0
90969,40775,788,1,2.92,Education,0,Rented,Own,Retired,0
53866,38737,327,0,3.94,Medical,2,Owned,Mortgage,Self-Employed,0
125400,13772,483,1,12.2,Medical,0,Rented,Rent,Self-Employed,1
104246,40592,724,0,12.66,Business,2,Mortgaged,Mortgage,Unemployed,0
96975,6211,674,3,9.91,Medical,2,Owned,Mortgage,Salaried,0
61855,5229,340,1,9.77,Business,4,Mortgaged,Own,Self-Employed,0
101557,19345,783,2,11.87,Home Improvement,2,Mortgaged,Own,Salaried,0
26416,40953,559,1,13.83,Education,3,Rented,Rent,Salaried,0
92516,36819,740,0,7.76,Business,0,Owned,Own,Self-Employed,0
75915,21885,383,2,3.94,Personal,4,Rented,Rent,Retired,0
38058,31708,345,4,12.99,Personal,1,Owned,Mortgage,Self-Employed,0
96637,5048,739,2,6.77,Home Improvement,3,Owned,Own,Self-Employed,0
60718,24950,818,2,4.17,Education,2,Owned,Mortgage,Self-Employed,0
52602,20173,737,1,10.18,Business,1,Mortgaged,Mortgage,Retired,0
94658,38737,435,2,9.73,Home Improvement,1,Rented,Own,Unemployed,0
98112,33036,482,2,8.43,Education,1,Owned,Own,Retired,1
78067,10820,471,0,13.25,Personal,1,Owned,Own,Self-Employed,0
47516,19292,838,1,5.9,Business,4,Mortgaged,Mortgage,Unemployed,0
149295,8052,419,0,2.67,Education,4,Owned,Own,Self-Employed,0
107969,49377,580,1,6.54,Medical,1,Owned,Rent,Salaried,1
21089,28781,607,4,2.62,Business,3,Rented,Rent,Self-Employed,0
57346,7302,576,2,9.29,Medical,0,Mortgaged,Own,Salaried,0
94663,7283,829,1,7.23,Home Improvement,0,Mortgaged,Rent,Unemployed,0
30487,47567,594,2,12.67,Education,4,Owned,Own,Salaried,0
20155,20620,352,2,12.47,Education,3,Owned,Mortgage,Unemployed,0
143950,35461,731,3,7.93,Education,3,Mortgaged,Rent,Self-Employed,0
87494,25750,351,0,5.21,Education,2,Owned,Rent,Self-Employed,0
96229,37890,371,1,7.78,Business,4,Owned,Rent,Salaried,0
124648,28183,327,4,10.52,Medical,3,Mortgaged,Rent,Retired,1
58547,14472,768,3,4.88,Medical,3,Owned,Rent,Retired,0
48795,8727,846,0,12.16,Home Improvement,0,Rented,Mortgage,Retired,0
75296,30523,700,4,6.63,Home Improvement,3,Owned,Rent,Salaried,1
41447,35766,500,4,14.15,Education,3,Mortgaged,Own,Salaried,0
56598,42726,765,2,8.9,Personal,1,Rented,Rent,Retired,0
61814,5524,678,0,13.09,Personal,0,Owned,Own,Salaried,1
110751,14079,476,3,10.2,Education,0,Rented,Own,Retired,0
145118,13399,351,1,9.43,Medical,1,Mortgaged,Mortgage,Unemployed,0
95330,32370,378,1,11.03,Home Improvement,0,Rented,Rent,Unemployed,1
141347,21532,684,3,12.64,Business,2,Owned,Mortgage,Salaried,0
118745,21821,307,2,10.56,Personal,2,Owned,Rent,Self-Employed,1
107960,48162,513,2,12.47,Home Improvement,4,Mortgaged,Rent,Salaried,0
83278,8749,324,4,4.88,Personal,0,Rented,Mortgage,Unemployed,1
75077,16353,749,0,5.97,Medical,0,Rented,Mortgage,Unemployed,0
132782,33477,756,4,5.37,Medical,2,Mortgaged,Own,Retired,0
142046,29570,760,1,12.48,Education,4,Mortgaged,Own,Retired,1
122932,25837,497,3,3.58,Education,4,Mortgaged,Own,Self-Employed,0
91906,16437,393,0,12.45,Personal,2,Mortgaged,Mortgage,Retired,0
29528,43104,736,3,7.36,Personal,2,Owned,Rent,Retired,0
113812,9551,826,0,3.49,Home Improvement,1,Owned,Own,Unemployed,1
70100,7823,677,1,7.81,Education,4,Mortgaged,Mortgage,Retired,0
129869,17916,403,1,6.26,Medical,4,Mortgaged,Own,Salaried,0
28179,20167,338,0,9.9,Home Improvement,1,Rented,Rent,Unemployed,1
68781,46445,757,2,8.41,Home Improvement,2,Owned,Mortgage,Salaried,0
75267,13391,663,0,6.21,Business,1,Rented,Mortgage,Self-Employed,0
102379,17658,434,1,13.28,Medical,1,Rented,Rent,Unemployed,0
43952,34685,673,3,7.59,Home Improvement,3,Owned,Mortgage,Self-Employed,0
73798,28380,531,4,8.38,Business,4,Mortgaged,Mortgage,Salaried,0
118696,47431,338,3,13.08,Education,2,Owned,Mortgage,Self-Employed,1
130434,33919,346,1,3.61,Medical,3,Rented,Own,Salaried,0
70939,7311,335,3,7.37,Education,3,Owned,Rent,Salaried,1
49516,44993,394,2,7.54,Business,3,Mortgaged,Own,Unemployed,0
76526,49333,660,2,8.7,Medical,2,Owned,Rent,Unemployed,0
30449,48038,824,0,3.83,Personal,1,Mortgaged,Mortgage,Unemployed,0
70290,18560,445,3,3.78,Personal,2,Mortgaged,Rent,Salaried,1
146688,43553,667,3,7.71,Personal,4,Rented,Mortgage,Retired,0
106661,30993,364,1,2.91,Home Improvement,4,Rented,Mortgage,Salaried,0
92954,35492,527,0,5.69,Personal,1,Mortgaged,Rent,Salaried,0
42746,25981,819,0,5.01,Home Improvement,2,Mortgaged,Mortgage,Retired,1
87990,29143,480,3,8.62,Home Improvement,1,Rented,Own,Retired,0
78810,17067,800,4,2.64,Business,1,Mortgaged,Rent,Self-Employed,0
138362,28916,454,3,10.95,Personal,2,Owned,Rent,Salaried,0
103297,46508,834,3,13.19,Medical,4,Mortgaged,Rent,Unemployed,0
35223,8815,734,3,11.33,Home Improvement,2,Mortgaged,Mortgage,Retired,0
92237,36836,398,2,12.73,Business,4,Rented,Own,Unemployed,1
22597,42477,671,0,10.54,Home Improvement,0,Rented,Rent,Self-Employed,0
85677,42275,661,2,8.84,Medical,0,Rented,Mortgage,Unemployed,0
22659,44343,411,4,5.24,Medical,0,Owned,Own,Salaried,1
106516,9773,752,1,6.0,Personal,3,Mortgaged,Mortgage,Salaried,0
94567,17446,468,4,6.47,Home Improvement,4,Mortgaged,Mortgage,Unemployed,0
35037,35733,438,0,2.98,Medical,4,Rented,Own,Unemployed,0
146498,15464,530,1,13.91,Education,2,Mortgaged,Mortgage,Salaried,1
66738,26576,538,4,13.75,Medical,4,Mortgaged,Own,Retired,1
123965,8320,552,0,3.85,Medical,2,Owned,Rent,Salaried,0
91678,15750,735,4,9.46,Home Improvement,3,Mortgaged,Rent,Retired,0
32109,42466,721,1,8.35,Medical,2,Owned,Own,Salaried,0
42010,31572,602,1,11.04,Business,0,Mortgaged,Mortgage,Unemployed,0
28787,22948,371,4,10.04,Medical,2,Rented,Rent,Unemployed,0
128400,43826,562,2,4.05,Education,2,Rented,Own,Salaried,0
28472,28515,521,4,10.75,Medical,2,Mortgaged,Own,Retired,1
135111,32867,376,4,10.11,Personal,4,Rented,Mortgage,Retired,0
43383,5726,361,4,9.14,Home Improvement,1,Owned,Mortgage,Retired,0
81709,30820,770,2,7.53,Education,1,Rented,Rent,Unemployed,0
89785,11697,456,3,14.44,Business,1,Owned,Rent,Self-Employed,0
133253,49678,424,1,13.12,Medical,4,Mortgaged,Rent,Unemployed,0
54518,47025,460,0,9.81,Medical,0,Mortgaged,Mortgage,Retired,0
73909,17963,840,1,2.58,Business,1,Rented,Rent,Unemployed,1
38351,6081,834,1,7.9,Medical,1,Mortgaged,Own,Salaried,0
89624,25269,405,3,11.25,Personal,3,Mortgaged,Own,Unemployed,1
73330,15776,430,1,3.97,Education,3,Owned,Rent,Salaried,0
142477,36816,656,1,7.58,Medical,0,Owned,Mortgage,Unemployed,0
35282,19196,301,2,4.9,Business,2,Mortgaged,Rent,Unemployed,0
104866,47112,532,2,6.73,Business,2,Rented,Own,Unemployed,1
127945,20958,668,2,2.83,Education,3,Rented,Rent,Retired,1
41778,28369,550,2,4.08,Personal,3,Rented,Own,Salaried,0
44264,16689,407,2,8.18,Education,0,Mortgaged,Mortgage,Unemployed,1
79675,22331,575,0,13.73,Medical,0,Rented,Own,Retired,0
25075,42528,479,3,8.63,Personal,4,Rented,Rent,Unemployed,1
95948,18436,592,4,8.16,Personal,2,Mortgaged,Mortgage,Self-Employed,0
68454,5066,474,2,12.34,Business,4,Owned,Mortgage,Salaried,0
48365,35725,422,3,5.85,Personal,1,Owned,Mortgage,Retired,1
92766,30212,526,4,3.69,Medical,0,Mortgaged,Rent,Salaried,0
68200,38332,743,1,5.12,Medical,2,Owned,Own,Retired,1
31002,30401,727,1,12.39,Medical,2,Rented,Rent,Retired,0
33947,18393,382,3,10.96,Home Improvement,4,Mortgaged,Own,Unemployed,1
99222,8670,364,0,3.64,Personal,3,Mortgaged,Mortgage,Unemployed,1
114840,30601,580,0,10.84,Personal,3,Owned,Own,Self-Employed,0
136219,7251,690,3,14.14,Medical,0,Mortgaged,Mortgage,Retired,0
98610,38572,727,0,3.06,Business,3,Mortgaged,Mortgage,Salaried,0
72142,32027,406,0,10.21,Personal,1,Rented,Mortgage,Retired,0
76307,36846,847,1,7.24,Home Improvement,2,Mortgaged,Mortgage,Self-Employed,0
24493,26015,561,0,8.76,Personal,3,Mortgaged,Rent,Salaried,0
144023,14583,458,0,9.1,Education,0,Mortgaged,Own,Self-Employed,0
70085,28104,564,3,12.14,Home Improvement,1,Mortgaged,Rent,Unemployed,0
54228,17224,767,0,9.46,Business,4,Owned,Mortgage,Salaried,0
99676,43784,501,2,9.91,Home Improvement,4,Mortgaged,Own,Retired,1
71875,35836,454,2,6.66,Home Improvement,1,Rented,Own,Salaried,0
51655,34299,312,3,4.07,Personal,0,Owned,Own,Unemployed,1
63472,18036,596,2,11.03,Home Improvement,4,Mortgaged,Rent,Salaried,0
69437,24933,797,1,2.51,Medical,2,Owned,Own,Unemployed,0
69416,17392,544,3,6.61,Home Improvement,2,Mortgaged,Own,Unemployed,0
79711,12938,599,0,5.23,Personal,0,Mortgaged,Own,Self-Employed,1
26816,9141,661,2,7.36,Medical,0,Owned,Own,Unemployed,1
97175,28350,653,1,6.39,Business,2,Owned,Mortgage,Retired,0
84307,14546,820,3,11.3,Education,0,Owned,Own,Salaried,0
132728,10335,685,3,5.75,Home Improvement,1,Owned,Mortgage,Salaried,1
66733,10077,611,0,9.51,Medical,0,Rented,Own,Retired,0
148202,10611,713,4,8.2,Medical,2,Owned,Own,Salaried,0
115028,45857,577,2,12.51,Business,3,Rented,Rent,Unemployed,0
136450,40660,655,1,7.85,Business,0,Mortgaged,Rent,Unemployed,0
31240,10577,824,3,13.3,Education,4,Mortgaged,Rent,Salaried,0
118234,25002,315,2,2.5,Education,1,Owned,Own,Self-Employed,1
112493,44451,344,1,10.06,Personal,1,Mortgaged,Mortgage,Unemployed,1
145149,39275,620,1,2.62,Education,1,Rented,Rent,Salaried,0
118344,33647,625,3,11.42,Education,4,Rented,Rent,Salaried,0
91363,39831,447,2,5.44,Medical,4,Owned,Own,Salaried,1
52762,39768,654,1,7.25,Home Improvement,1,Owned,Rent,Retired,1
28259,35962,535,3,7.26,Home Improvement,1,Owned,Own,Salaried,0
70139,34583,404,2,13.08,Education,1,Rented,Mortgage,Salaried,0
148775,6294,773,2,3.78,Personal,0,Owned,Own,Salaried,1
34849,20096,695,3,10.84,Personal,4,Rented,Mortgage,Salaried,1
101768,41833,745,2,14.77,Home Improvement,2,Rented,Mortgage,Self-Employed,1
126108,32328,519,4,2.78,Business,0,Mortgaged,Own,Retired,1
109709,29398,741,1,14.57,Medical,2,Mortgaged,Own,Salaried,0
74869,22706,327,1,2.73,Education,0,Owned,Mortgage,Retired,0
146888,27340,774,2,13.01,Medical,0,Owned,Rent,Salaried,0
83095,23825,604,3,14.52,Education,2,Owned,Own,Unemployed,1
137886,22482,704,0,14.91,Education,1,Owned,Own,Salaried,0
90910,14318,812,2,8.24,Home Improvement,2,Rented,Own,Salaried,1
106710,46256,801,0,13.34,Medical,3,Owned,Mortgage,Self-Employed,0
43567,49009,647,2,4.03,Medical,4,Mortgaged,Rent,Self-Employed,1
55292,48185,539,0,7.82,Business,3,Owned,Own,Self-Employed,0
94813,20574,636,2,6.35,Business,0,Rented,Own,Retired,1
117136,19650,325,3,7.44,Medical,2,Mortgaged,Rent,Retired,0
71631,33930,708,0,11.27,Business,1,Mortgaged,Mortgage,Self-Employed,1
29885,25171,376,4,3.59,Business,1,Owned,Own,Retired,0
79659,39864,516,3,14.98,Education,3,Mortgaged,Own,Salaried,1
74306,16801,627,2,10.44,Home Improvement,3,Mortgaged,Mortgage,Self-Employed,0
