Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
124787,10587,524,0.84,35,2,72,12.2,Medical,Single,1,Rented,3,64694,86679,High School,1,Own,5,3,Individual,410,Self-Employed,NY,1
125477,8295,322,0.56,12,2,48,8.22,Home Improvement,Divorced,5,Owned,2,65800,91762,Master's,0,Rent,4,3,Individual,1225,Unemployed,MI,1
41185,16634,782,0.49,15,4,36,8.07,Personal,Divorced,3,Rented,1,110985,31795,PhD,0,Own,3,4,Individual,4503,Unemployed,MI,0
67493,35081,470,0.5,31,1,12,11.13,Personal,Widowed,1,Owned,3,58999,57636,Master's,0,Own,10,7,Individual,921,Retired,FL,1
110163,59164,797,0.33,25,2,12,10.09,Personal,Married,5,Mortgaged,3,111845,85711,High School,0,Rent,6,9,Individual,5189,Retired,MI,1
134746,33779,814,0.81,16,3,72,5.93,Home Improvement,Divorced,1,Owned,3,73650,19461,Master's,0,Mortgage,22,2,Individual,3887,Self-Employed,MI,1
58183,16026,731,0.45,16,0,48,5.36,Home Improvement,Married,2,Owned,0,33330,54766,High School,0,Rent,17,4,Individual,3239,Salaried,NC,0
54004,15731,500,0.35,1,0,48,13.66,Personal,Widowed,4,Rented,0,21433,78512,Master's,0,Rent,18,9,Individual,2145,Unemployed,MI,0
107634,20982,730,0.45,41,3,72,11.44,Personal,Single,5,Mortgaged,0,57082,14216,Bachelor's,0,Mortgage,12,9,Individual,2479,Retired,OH,0
155692,43318,786,0.72,21,2,60,7.07,Business,Married,4,Mortgaged,2,77902,9809,PhD,1,Rent,7,10,Joint,4906,Salaried,OH,0
76907,42019,451,0.11,8,1,36,11.97,Personal,Widowed,0,Owned,1,55163,100286,High School,0,Rent,12,7,Individual,3103,Salaried,CA,0
118992,48080,630,0.54,17,4,12,4.43,Business,Divorced,0,Rented,2,35001,103487,PhD,0,Rent,25,4,Individual,5445,Self-Employed,MI,0
100471,43955,511,0.75,17,1,24,3.67,Personal,Widowed,3,Owned,3,22565,42394,Master's,1,Own,1,0,Joint,2205,Retired,NY,1
67514,22438,433,0.82,43,3,72,9.93,Medical,Divorced,5,Owned,0,86010,28883,High School,0,Mortgage,12,1,Joint,3495,Retired,FL,0
134851,7963,614,0.25,34,4,12,3.99,Medical,Widowed,2,Rented,0,53952,38990,PhD,0,Mortgage,5,11,Joint,2738,Retired,OH,1
77038,15513,527,0.69,36,0,12,3.4,Personal,Divorced,1,Rented,1,101448,42025,PhD,1,Mortgage,33,6,Individual,1142,Retired,FL,0
80651,26066,361,0.68,41,0,60,2.04,Home Improvement,Married,1,Mortgaged,1,95199,100304,Master's,0,Own,33,4,Individual,504,Retired,MI,0
79468,27640,822,0.18,13,5,48,12.03,Medical,Married,2,Owned,3,119860,57626,PhD,0,Own,32,1,Joint,5484,Self-Employed,FL,1
125590,29109,579,0.55,21,1,60,5.75,Home Improvement,Widowed,1,Mortgaged,3,89155,71218,Bachelor's,0,Mortgage,2,4,Joint,5387,Self-Employed,TX,1
145753,8118,735,0.21,33,1,24,6.79,Business,Single,3,Rented,0,54627,100403,PhD,1,Own,5,6,Individual,178,Retired,GA,0
132236,39100,805,0.54,37,3,72,14.93,Business,Married,3,Mortgaged,1,12159,87181,Bachelor's,1,Mortgage,32,11,Joint,4057,Salaried,TX,0
159963,12810,684,0.24,32,4,12,11.82,Home Improvement,Widowed,4,Mortgaged,2,81283,79884,PhD,0,Mortgage,19,3,Individual,5595,Salaried,PA,0
66403,33763,646,0.5,34,0,24,5.42,Home Improvement,Widowed,5,Mortgaged,1,53438,14709,Bachelor's,0,Rent,22,11,Individual,5977,Unemployed,FL,0
158037,52536,747,0.18,20,2,72,11.68,Personal,Widowed,5,Rented,0,89852,27226,Bachelor's,0,Mortgage,29,8,Individual,1423,Retired,PA,0
44114,54390,355,0.11,29,5,48,9.48,Medical,Divorced,5,Rented,0,77156,102021,PhD,0,Mortgage,17,0,Joint,404,Self-Employed,IL,0
135526,10809,605,0.58,1,1,72,15.73,Personal,Single,4,Mortgaged,2,81717,53813,Bachelor's,0,Mortgage,4,6,Joint,4379,Retired,GA,1
28218,47561,373,0.55,37,2,36,9.46,Home Improvement,Single,4,Rented,2,95976,97658,Bachelor's,0,Rent,32,11,Joint,2214,Self-Employed,MI,1
132858,50798,387,0.56,3,0,12,2.18,Education,Divorced,2,Owned,0,51080,84643,High School,0,Mortgage,31,10,Joint,4796,Self-Employed,CA,0
103683,9574,678,0.17,4,2,48,15.51,Home Improvement,Widowed,0,Owned,0,57142,4756,PhD,0,Own,20,11,Joint,5584,Unemployed,GA,1
152190,8930,784,0.44,15,1,60,9.03,Education,Single,0,Rented,2,93421,60594,High School,0,Mortgage,8,9,Joint,3654,Salaried,CA,0
152267,52028,539,0.75,7,0,72,2.78,Business,Widowed,4,Owned,1,100435,22325,High School,0,Own,30,9,Individual,1427,Self-Employed,MI,1
110098,33527,312,0.74,3,4,72,9.14,Education,Widowed,1,Rented,0,44843,10120,High School,0,Mortgage,8,11,Individual,1286,Self-Employed,NC,0
159875,34817,478,0.56,20,3,72,6.2,Medical,Married,2,Owned,1,117469,1219,Master's,0,Mortgage,33,9,Individual,4789,Retired,TX,0
103148,43258,319,0.37,13,4,24,13.37,Business,Widowed,3,Mortgaged,3,20569,23823,High School,0,Own,18,4,Individual,3066,Unemployed,NY,0
34240,38827,831,0.61,11,2,12,3.71,Home Improvement,Widowed,0,Owned,0,108503,46306,PhD,0,Mortgage,1,6,Joint,329,Retired,IL,1
124611,13930,456,0.79,44,0,12,2.59,Business,Married,4,Owned,2,27611,99581,Master's,1,Mortgage,31,7,Individual,1720,Salaried,GA,0
44987,59824,723,0.35,21,1,72,15.07,Personal,Single,2,Mortgaged,0,100959,7467,PhD,1,Own,34,1,Joint,235,Salaried,NY,0
46784,34758,304,0.18,20,3,12,15.42,Medical,Divorced,3,Rented,2,50123,34365,Master's,0,Rent,15,8,Individual,4926,Self-Employed,IL,1
135859,27028,521,0.54,34,5,12,12.68,Education,Divorced,4,Owned,2,114552,87560,High School,0,Own,31,4,Individual,4071,Salaried,GA,1
114847,34793,609,0.66,32,2,24,8.74,Medical,Widowed,2,Owned,2,92930,94658,PhD,0,Rent,3,9,Joint,4992,Salaried,TX,0
79164,35353,531,0.79,9,5,24,3.45,Medical,Married,2,Owned,2,83337,69364,PhD,0,Own,9,11,Joint,3964,Retired,NC,0
55795,38026,304,0.54,23,4,48,13.67,Home Improvement,Widowed,2,Mortgaged,0,26393,55654,Master's,0,Own,34,2,Individual,3496,Retired,TX,0
39203,15706,848,0.65,17,0,60,7.89,Education,Divorced,3,Owned,1,32852,55057,Master's,0,Mortgage,3,8,Joint,3013,Retired,OH,0
40717,28704,317,0.26,6,4,36,14.58,Education,Widowed,3,Owned,2,43436,55121,Master's,0,Own,21,9,Joint,516,Retired,CA,0
103423,54060,774,0.14,16,5,60,5.44,Medical,Single,5,Owned,2,22006,57795,Master's,0,Own,21,10,Individual,1326,Self-Employed,OH,0
66962,54081,506,0.12,30,2,60,3.13,Personal,Single,2,Rented,0,47087,20783,Master's,0,Mortgage,28,8,Individual,5763,Unemployed,CA,1
76166,10416,383,0.25,36,3,60,12.76,Personal,Widowed,3,Rented,1,46799,78620,Master's,1,Mortgage,10,3,Individual,5434,Unemployed,IL,0
149243,21036,691,0.83,17,0,12,6.34,Personal,Divorced,3,Rented,0,83050,24609,Master's,0,Own,10,9,Individual,533,Self-Employed,NY,1
98228,38531,845,0.71,4,3,48,11.46,Business,Married,0,Mortgaged,2,50951,34831,Bachelor's,0,Own,18,4,Joint,2178,Self-Employed,TX,0
136820,43690,812,0.54,0,1,36,13.2,Personal,Married,5,Rented,2,12896,105530,PhD,1,Own,29,1,Individual,4792,Unemployed,PA,1
101134,6639,630,0.5,20,3,12,4.16,Personal,Divorced,1,Mortgaged,3,109138,60547,PhD,0,Rent,6,8,Joint,2244,Salaried,FL,0
85719,54976,361,0.52,23,1,24,11.78,Medical,Widowed,4,Owned,3,20100,57939,Bachelor's,0,Own,31,11,Individual,1917,Retired,TX,0
66813,29405,601,0.5,16,5,60,6.81,Medical,Married,2,Rented,1,79853,81206,High School,0,Rent,10,2,Joint,3656,Retired,MI,0
51611,38837,469,0.21,22,0,24,15.06,Home Improvement,Widowed,3,Rented,2,86167,72534,Master's,0,Mortgage,4,11,Individual,2391,Unemployed,PA,1
130573,40579,782,0.5,6,2,12,6.45,Medical,Married,5,Owned,3,31929,46634,Master's,1,Rent,28,2,Individual,1715,Salaried,FL,1
27521,17432,462,0.48,7,2,24,6.45,Education,Married,0,Mortgaged,1,114010,58882,Master's,0,Own,26,3,Individual,1441,Unemployed,PA,0
92423,24077,466,0.35,24,1,60,3.21,Medical,Divorced,4,Rented,3,37307,89777,High School,0,Mortgage,20,1,Joint,1833,Salaried,TX,0
77873,16026,734,0.4,42,5,72,9.14,Education,Divorced,0,Owned,3,44670,24743,High School,0,Rent,16,1,Individual,957,Retired,NC,0
126215,6346,756,0.4,21,1,48,3.43,Personal,Widowed,2,Owned,2,58784,80979,Master's,0,Rent,5,4,Joint,5619,Unemployed,IL,0
33144,59556,378,0.56,38,4,24,5.44,Business,Divorced,2,Owned,1,88418,83780,PhD,0,Own,30,1,Individual,3434,Retired,MI,0
26329,31025,707,0.32,29,3,36,11.06,Home Improvement,Widowed,4,Owned,3,98745,79318,Bachelor's,0,Mortgage,5,0,Joint,3776,Retired,NY,0
49307,19451,584,0.73,11,2,60,9.41,Home Improvement,Widowed,2,Mortgaged,2,60488,41204,Master's,1,Mortgage,21,1,Joint,1813,Self-Employed,PA,1
133903,18023,645,0.23,27,2,36,2.91,Home Improvement,Single,0,Mortgaged,1,107122,97759,High School,0,Own,9,7,Joint,3231,Retired,NC,0
112104,40139,534,0.44,30,2,72,10.58,Education,Widowed,4,Rented,0,59542,36189,PhD,1,Mortgage,7,11,Individual,5355,Salaried,GA,1
45101,56771,669,0.16,38,2,12,12.34,Education,Married,2,Rented,3,93982,6897,Bachelor's,0,Mortgage,25,5,Individual,271,Self-Employed,CA,0
149574,43718,413,0.23,6,5,24,5.4,Education,Single,0,Rented,3,36246,101003,Master's,0,Rent,21,5,Joint,3987,Unemployed,GA,0
85734,45676,378,0.3,15,1,48,10.9,Personal,Widowed,2,Rented,3,16187,98956,PhD,0,Rent,23,10,Joint,2030,Salaried,NY,0
125755,54526,457,0.81,16,1,36,4.51,Medical,Divorced,4,Mortgaged,3,105626,97334,Bachelor's,0,Mortgage,4,2,Joint,3064,Unemployed,MI,0
107595,59193,825,0.55,24,0,48,11.64,Education,Single,4,Mortgaged,1,77691,96315,High School,0,Rent,34,4,Individual,5216,Retired,NC,1
109744,24556,747,0.23,25,1,72,2.38,Personal,Single,4,Rented,3,113809,68359,High School,0,Rent,9,4,Individual,2720,Unemployed,NC,0
47842,41021,338,0.58,36,5,48,11.01,Personal,Widowed,1,Owned,1,22657,18206,High School,0,Mortgage,2,7,Individual,5105,Self-Employed,NY,1
51352,14280,694,0.11,23,3,48,4.13,Personal,Married,1,Owned,0,24046,99189,Bachelor's,0,Mortgage,20,6,Joint,5029,Self-Employed,MI,0
107322,11467,346,0.58,0,3,48,4.14,Medical,Married,4,Rented,1,95788,102433,PhD,0,Rent,15,8,Joint,3760,Unemployed,IL,0
86210,35753,655,0.26,35,2,48,7.72,Business,Divorced,1,Rented,1,37749,21937,Master's,0,Own,13,6,Joint,2173,Unemployed,GA,0
119090,54949,848,0.1,3,0,24,5.64,Medical,Married,5,Rented,2,62665,34058,High School,1,Rent,15,11,Individual,3235,Unemployed,NC,0
29169,10351,548,0.6,44,2,36,5.02,Home Improvement,Widowed,1,Owned,2,40977,63112,Bachelor's,0,Rent,1,3,Individual,1860,Self-Employed,CA,0
137167,29234,651,0.46,10,5,12,8.91,Business,Married,1,Owned,1,108585,41263,High School,0,Own,34,11,Joint,242,Retired,MI,0
126273,49729,339,0.35,18,0,12,4.38,Business,Divorced,2,Owned,3,100959,77501,PhD,0,Own,28,8,Joint,3494,Salaried,PA,0
72364,26094,385,0.41,4,0,36,2.41,Personal,Single,3,Rented,3,66642,7770,PhD,0,Mortgage,12,5,Joint,5831,Unemployed,FL,0
155416,50794,663,0.5,40,0,60,13.52,Medical,Divorced,5,Rented,1,60531,22962,High School,0,Rent,30,4,Individual,1019,Salaried,IL,1
141400,8970,494,0.48,38,0,48,14.54,Medical,Widowed,0,Mortgaged,2,72813,29842,PhD,0,Mortgage,10,11,Individual,2420,Retired,GA,0
51461,57833,654,0.77,1,0,36,9.54,Personal,Divorced,0,Owned,2,107698,87612,High School,0,Mortgage,26,4,Individual,225,Retired,MI,0
98064,33490,748,0.85,27,3,24,6.15,Personal,Married,5,Rented,0,62543,45636,High School,1,Rent,2,7,Joint,4161,Self-Employed,OH,0
57377,14994,570,0.67,6,0,48,2.84,Home Improvement,Divorced,1,Rented,2,64122,30657,High School,1,Own,29,10,Individual,932,Self-Employed,CA,0
99144,35722,628,0.47,26,5,36,9.63,Business,Widowed,3,Owned,1,49020,101105,Master's,0,Mortgage,7,2,Joint,2624,Unemployed,OH,0
43882,52468,398,0.18,19,5,48,2.52,Education,Divorced,1,Mortgaged,0,39367,2956,High School,0,Rent,13,5,Joint,3203,Salaried,CA,1
121413,40468,444,0.71,3,3,24,6.04,Personal,Widowed,5,Owned,1,34428,105753,PhD,0,Rent,15,11,Joint,4157,Salaried,CA,0
152875,38168,594,0.45,16,2,24,9.21,Medical,Single,3,Mortgaged,2,102148,69820,Master's,0,Rent,27,1,Joint,4325,Self-Employed,FL,0
115533,26287,369,0.74,30,4,12,12.62,Personal,Married,5,Mortgaged,3,59572,78919,High School,0,Mortgage,4,2,Joint,4804,Salaried,TX,0
69816,51851,546,0.75,30,5,72,10.87,Education,Widowed,4,Owned,0,105446,95559,Bachelor's,0,Mortgage,18,10,Individual,1874,Unemployed,CA,0
36411,33264,611,0.81,6,0,60,4.42,Medical,Single,2,Owned,2,107380,43345,Master's,1,Own,12,7,Joint,693,Salaried,TX,0
44125,53317,531,0.62,7,3,12,6.62,Education,Divorced,3,Rented,0,73701,79541,Bachelor's,0,Rent,13,5,Joint,5820,Salaried,IL,0
73167,23808,315,0.42,43,3,60,8.17,Personal,Widowed,2,Mortgaged,3,44500,67547,Master's,1,Rent,22,4,Individual,4446,Salaried,PA,0
28169,43359,651,0.71,17,1,12,6.35,Business,Widowed,1,Rented,1,66412,25348,Master's,0,Own,29,8,Joint,5664,Salaried,FL,1
128443,33164,582,0.15,5,1,60,14.86,Education,Widowed,1,Rented,2,68884,54763,Bachelor's,0,Mortgage,29,5,Individual,1858,Salaried,NC,1
34327,27978,743,0.21,14,1,36,11.36,Home Improvement,Divorced,5,Owned,2,19056,28680,PhD,1,Own,28,4,Joint,279,Unemployed,MI,0
60340,49886,556,0.27,6,1,60,2.47,Home Improvement,Divorced,5,Mortgaged,3,44874,18563,Master's,0,Rent,30,4,Joint,3594,Retired,MI,0
92827,56076,410,0.61,8,2,36,10.59,Education,Divorced,5,Rented,1,100816,37350,PhD,0,Rent,22,4,Individual,5660,Self-Employed,IL,1
113271,27779,557,0.84,35,4,72,11.23,Business,Single,2,Rented,2,70818,19509,Bachelor's,0,Mortgage,14,9,Joint,183,Unemployed,PA,0
57584,18004,707,0.54,3,3,36,9.93,Medical,Widowed,0,Mortgaged,2,64522,106681,Master's,0,Own,32,3,Individual,4734,Salaried,GA,1
113755,34742,417,0.74,33,2,36,4.86,Personal,Married,3,Mortgaged,2,17130,88137,Master's,1,Mortgage,3,1,Joint,1945,Retired,OH,0
67554,37698,791,0.58,22,3,12,3.43,Home Improvement,Single,3,Rented,2,87054,54433,Master's,0,Own,34,1,Joint,2399,Unemployed,IL,0
127606,30747,430,0.61,28,3,72,5.08,Personal,Married,3,Rented,1,64587,33942,Master's,1,Mortgage,14,0,Joint,1898,Unemployed,FL,0
38860,41130,460,0.35,27,5,24,10.97,Business,Widowed,5,Rented,1,77416,4941,Master's,0,Rent,25,7,Individual,4289,Self-Employed,OH,1
57227,58188,597,0.23,29,2,12,15.94,Personal,Widowed,3,Rented,0,17517,18643,High School,0,Own,16,4,Individual,1612,Unemployed,CA,0
39932,9221,816,0.34,31,3,48,14.95,Personal,Widowed,5,Rented,3,73624,1834,High School,0,Rent,9,3,Individual,4447,Retired,TX,0
83194,12860,767,0.56,6,5,72,9.79,Medical,Divorced,2,Rented,2,86129,4533,PhD,1,Rent,31,2,Joint,1844,Self-Employed,IL,1
154264,43784,455,0.56,7,3,24,10.18,Education,Married,2,Owned,1,79274,26843,PhD,1,Own,23,7,Individual,1117,Retired,MI,0
52861,12862,713,0.52,39,0,60,2.57,Education,Married,3,Mortgaged,1,61104,47188,High School,0,Mortgage,12,4,Joint,3306,Self-Employed,PA,0
52538,36819,668,0.77,4,5,24,2.93,Home Improvement,Divorced,0,Owned,3,65585,92323,Bachelor's,0,Mortgage,21,1,Joint,4446,Unemployed,TX,0
114193,25925,667,0.42,29,0,36,9.74,Home Improvement,Widowed,4,Rented,1,109504,63897,Bachelor's,0,Own,27,1,Individual,1794,Retired,GA,0
33898,33263,398,0.57,13,5,12,10.47,Business,Divorced,3,Owned,1,58178,77738,PhD,0,Mortgage,32,9,Individual,5539,Unemployed,TX,0
87233,37494,564,0.35,3,1,60,8.22,Home Improvement,Widowed,2,Owned,0,108654,27179,PhD,0,Rent,29,11,Joint,4168,Retired,NC,1
98518,34146,441,0.83,27,4,48,5.59,Medical,Widowed,2,Rented,2,46127,43632,PhD,0,Rent,10,7,Joint,2969,Salaried,IL,0
138570,8674,441,0.58,41,5,60,11.83,Home Improvement,Single,5,Owned,3,28669,85434,Bachelor's,0,Mortgage,22,7,Joint,2015,Retired,MI,1
128687,22143,823,0.37,6,1,12,10.85,Home Improvement,Widowed,4,Rented,1,74557,61941,Master's,1,Mortgage,15,7,Joint,2635,Salaried,FL,0
37608,30084,442,0.75,17,4,48,10.49,Medical,Single,0,Rented,0,79788,2722,Bachelor's,0,Rent,33,7,Joint,201,Retired,PA,0
156640,33488,351,0.78,21,5,48,15.45,Education,Single,3,Owned,3,99044,1399,PhD,0,Mortgage,20,9,Joint,284,Unemployed,GA,1
124753,29804,359,0.83,37,2,72,6.51,Business,Married,1,Mortgaged,1,35082,39654,PhD,0,Own,16,0,Joint,5876,Self-Employed,TX,0
144286,43264,362,0.77,13,0,36,14.54,Education,Married,4,Owned,2,111625,88816,High School,1,Rent,27,11,Joint,4084,Unemployed,PA,1
90790,41212,606,0.78,41,2,12,13.0,Education,Single,5,Owned,2,35515,25004,Master's,0,Mortgage,8,10,Joint,5338,Self-Employed,TX,0
36800,40478,601,0.47,41,0,12,14.52,Business,Single,2,Owned,1,78934,70978,PhD,0,Own,25,5,Joint,5532,Retired,NY,0
144389,39607,330,0.62,18,1,12,13.81,Medical,Widowed,0,Mortgaged,2,22500,8608,PhD,0,Mortgage,11,1,Joint,849,Unemployed,MI,0
58594,34417,571,0.35,18,1,12,3.5,Business,Single,1,Mortgaged,0,84489,9555,Master's,0,Mortgage,13,0,Joint,4924,Unemployed,NC,0
135383,58596,360,0.46,36,0,24,12.76,Personal,Married,1,Mortgaged,3,105504,7748,Master's,0,Mortgage,13,4,Individual,935,Salaried,NY,0
151213,51219,724,0.73,20,3,12,7.91,Business,Married,3,Owned,0,18777,96478,High School,0,Mortgage,25,7,Individual,3805,Salaried,TX,0
29900,29949,738,0.54,6,3,48,6.03,Education,Single,2,Mortgaged,1,50240,2264,Master's,0,Rent,6,3,Individual,776,Retired,NY,0
54736,40381,765,0.42,30,4,12,2.68,Business,Married,3,Mortgaged,3,102905,54257,PhD,0,Own,28,3,Individual,5799,Retired,PA,0
82639,51344,781,0.68,2,2,48,9.13,Personal,Single,1,Owned,1,96514,83220,High School,0,Rent,12,2,Individual,4511,Unemployed,NY,1
50237,19464,570,0.26,13,4,24,13.23,Education,Divorced,4,Rented,1,99173,46487,PhD,1,Own,8,11,Individual,4128,Unemployed,FL,0
37521,44898,836,0.6,36,3,12,14.6,Education,Single,3,Rented,3,92794,7387,PhD,1,Own,21,6,Individual,3077,Salaried,FL,0
130801,13334,567,0.29,16,4,48,9.61,Home Improvement,Married,4,Mortgaged,2,113621,76315,High School,0,Own,34,10,Joint,2584,Salaried,PA,0
106100,52571,771,0.32,20,0,36,3.16,Business,Divorced,4,Owned,2,54397,6282,PhD,0,Mortgage,2,1,Individual,2084,Salaried,CA,0
131669,35863,668,0.11,25,3,72,14.83,Home Improvement,Widowed,1,Mortgaged,1,80694,1619,Bachelor's,0,Own,17,6,Individual,2211,Self-Employed,NC,0
29840,25936,414,0.21,40,2,48,6.03,Education,Single,1,Mortgaged,2,46856,39093,Bachelor's,0,Own,13,3,Individual,596,Salaried,CA,1
145279,48143,583,0.7,26,1,36,10.1,Business,Widowed,4,Mortgaged,0,12853,105008,Master's,0,Own,24,4,Joint,1004,Self-Employed,NY,0
140401,43974,830,0.15,24,4,12,6.87,Home Improvement,Single,2,Owned,1,90297,75528,Bachelor's,0,Rent,1,2,Individual,5912,Retired,NC,0
73153,11160,363,0.27,11,4,24,15.91,Education,Widowed,1,Rented,2,58625,57773,Bachelor's,0,Mortgage,7,4,Joint,1069,Salaried,OH,0
105456,34383,752,0.76,38,4,36,5.94,Medical,Divorced,4,Mortgaged,3,82489,81050,PhD,0,Own,11,3,Individual,2053,Retired,PA,0
116373,34190,593,0.17,29,4,72,9.79,Personal,Married,0,Mortgaged,2,69580,73222,Master's,1,Mortgage,20,8,Individual,5021,Self-Employed,OH,0
141125,53092,775,0.57,41,1,72,4.98,Home Improvement,Single,3,Owned,1,103695,61646,High School,0,Mortgage,31,6,Joint,4947,Salaried,IL,0
103880,55206,394,0.66,1,1,24,15.66,Education,Single,2,Owned,2,33895,84295,High School,0,Own,28,11,Individual,283,Self-Employed,OH,1
92486,21218,627,0.77,22,0,24,3.92,Personal,Widowed,0,Rented,2,53775,106410,High School,0,Mortgage,30,6,Joint,1089,Self-Employed,OH,0
72521,46390,380,0.13,31,0,12,6.31,Home Improvement,Married,5,Rented,3,113428,97744,Bachelor's,0,Rent,22,2,Individual,4390,Salaried,OH,1
43562,51025,396,0.43,15,0,72,8.43,Education,Single,5,Rented,3,23444,54874,PhD,1,Rent,6,3,Joint,5303,Salaried,CA,0
154146,9959,443,0.4,19,3,24,9.82,Personal,Widowed,4,Mortgaged,2,43781,100345,Bachelor's,0,Own,6,7,Joint,2592,Retired,MI,0
65019,57011,629,0.51,1,0,24,3.89,Education,Widowed,5,Owned,3,13886,83333,PhD,0,Rent,16,0,Individual,2600,Unemployed,CA,0
135900,6342,663,0.15,0,5,72,2.24,Business,Divorced,3,Owned,1,91292,2493,Bachelor's,0,Mortgage,18,11,Individual,3387,Salaried,TX,1
74739,48830,606,0.59,27,5,24,13.78,Education,Widowed,2,Mortgaged,2,75178,56881,PhD,0,Rent,5,2,Joint,5834,Retired,MI,1
104173,51480,708,0.34,39,2,72,3.35,Medical,Single,0,Mortgaged,1,82676,103722,PhD,0,Rent,11,1,Individual,927,Unemployed,CA,0
137771,56265,701,0.41,24,0,12,11.73,Education,Divorced,2,Rented,3,39878,62748,Bachelor's,0,Rent,14,1,Individual,3750,Self-Employed,OH,0
94955,13107,784,0.17,9,3,12,11.98,Personal,Single,2,Owned,2,97606,5266,PhD,0,Rent,31,0,Joint,787,Unemployed,TX,0
149154,41341,782,0.14,20,3,36,2.7,Home Improvement,Single,3,Owned,1,21436,85552,PhD,0,Rent,13,4,Individual,4528,Unemployed,PA,1
109574,15280,669,0.4,16,3,12,7.46,Business,Divorced,1,Owned,2,62875,26020,High School,0,Own,23,9,Individual,289,Self-Employed,TX,1
120359,41754,778,0.64,5,4,12,7.63,Personal,Divorced,2,Rented,3,82418,13209,Bachelor's,0,Mortgage,25,9,Joint,2746,Salaried,CA,0
68583,43075,482,0.25,24,4,24,4.35,Education,Married,4,Owned,3,63229,104776,PhD,0,Mortgage,20,3,Individual,4247,Salaried,FL,0
32934,11058,384,0.15,19,2,48,6.81,Business,Married,5,Mortgaged,3,47640,25171,Bachelor's,0,Mortgage,31,3,Joint,1237,Self-Employed,GA,0
41365,9213,697,0.18,27,0,24,5.17,Medical,Married,2,Rented,3,114411,101757,PhD,1,Own,9,10,Joint,534,Salaried,OH,0
83608,17906,585,0.4,23,3,72,5.6,Personal,Widowed,1,Rented,2,69720,37756,Master's,0,Own,25,7,Individual,203,Retired,MI,0
78111,43300,599,0.73,23,5,24,10.82,Home Improvement,Widowed,3,Mortgaged,3,17892,36642,Master's,0,Mortgage,22,2,Individual,1301,Unemployed,TX,0
71698,49463,307,0.27,16,2,72,7.49,Business,Divorced,2,Rented,3,37313,53981,PhD,0,Own,23,6,Joint,3111,Retired,NY,0
95573,57505,442,0.73,8,1,72,8.67,Home Improvement,Widowed,4,Rented,3,20275,98485,Master's,0,Own,8,9,Joint,4165,Unemployed,PA,1
56275,29884,714,0.58,6,4,72,6.39,Home Improvement,Divorced,1,Mortgaged,1,17078,5336,PhD,0,Rent,11,1,Individual,4258,Retired,CA,1
56018,51718,440,0.67,12,2,48,12.99,Education,Divorced,2,Mortgaged,3,35614,107345,Bachelor's,0,Rent,26,4,Individual,720,Unemployed,CA,0
132901,35764,674,0.48,44,4,60,3.61,Personal,Widowed,5,Mortgaged,2,16467,95091,High School,0,Own,34,10,Joint,5225,Salaried,TX,0
101907,58228,329,0.21,13,5,72,9.24,Business,Single,1,Mortgaged,3,83182,22280,PhD,0,Own,3,8,Joint,2218,Unemployed,PA,1
59385,18048,814,0.59,1,0,60,13.18,Education,Divorced,4,Rented,1,73477,64548,High School,0,Mortgage,4,1,Individual,3004,Unemployed,PA,0
111685,32146,523,0.35,18,3,48,6.72,Personal,Married,3,Mortgaged,0,16297,18270,Master's,1,Rent,4,3,Joint,5506,Retired,GA,0
114269,48372,683,0.3,42,3,48,10.86,Personal,Single,4,Owned,0,55067,74167,PhD,0,Own,1,1,Joint,4413,Salaried,FL,1
131239,30893,399,0.52,40,3,36,7.51,Personal,Married,2,Owned,3,99513,94098,Master's,1,Mortgage,18,11,Individual,2207,Self-Employed,FL,0
148604,37700,445,0.8,5,5,60,14.44,Medical,Single,2,Mortgaged,1,102743,42584,High School,1,Own,4,9,Joint,4164,Salaried,PA,0
145536,32198,319,0.39,3,5,24,3.3,Business,Divorced,5,Mortgaged,1,33155,99346,High School,0,Rent,2,8,Individual,1238,Self-Employed,FL,1
154196,7514,606,0.55,31,0,60,11.65,Business,Widowed,3,Mortgaged,1,84131,67962,Master's,0,Mortgage,6,10,Individual,1614,Self-Employed,MI,0
81242,11688,689,0.43,29,2,36,8.83,Medical,Divorced,2,Rented,3,102857,99829,Master's,0,Rent,33,8,Individual,3496,Self-Employed,NC,0
38253,46002,396,0.63,1,3,48,14.88,Business,Widowed,4,Mortgaged,1,48430,26074,High School,1,Own,10,11,Individual,2007,Self-Employed,FL,0
83226,46494,600,0.67,16,2,72,2.99,Business,Divorced,3,Rented,2,57940,14782,PhD,0,Own,22,0,Individual,2415,Unemployed,FL,0
